起点节点code,起点节点名称,终点节点id,终点节点名称,主体产业链关系,开始时间,结束时间,数据来源
472668,鹏都农牧股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
472668,鹏都农牧股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
472668,鹏都农牧股份有限公司,AGRI006021,肉羊养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2873311,郑州千味央厨食品股份有限公司,AGRI008007,中央厨房与团餐配送,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2873311,郑州千味央厨食品股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1768264,新疆天顺供应链股份有限公司,AGRI008006,农产品进出口贸易,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1768264,新疆天顺供应链股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2923785,广东德力智慧物流股份有限公司,AGRI008010,冷库仓储服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2923785,广东德力智慧物流股份有限公司,AGRI008002,生鲜冷链物流,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2923785,广东德力智慧物流股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
356832,烟台双塔食品股份有限公司,AGRI007003,淀粉及深加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
356832,烟台双塔食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6464967,粤海永顺泰集团股份有限公司,AGRI007003,淀粉及深加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6464967,粤海永顺泰集团股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
300656,金源发展国际实业有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
300656,金源发展国际实业有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286595,河南双汇投资发展股份有限公司,AGRI007004,屠宰与肉类分割,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286595,河南双汇投资发展股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286595,河南双汇投资发展股份有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286626,长春欧亚集团股份有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286626,长春欧亚集团股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
328076,中国旺旺控股有限公司,AGRI007007,制糖工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
328076,中国旺旺控股有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1117371,北大荒垦丰种业股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1117371,北大荒垦丰种业股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
862783,金鹤农业股份有限公司,AGRI007001,粮食加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
862783,金鹤农业股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2837331,江西红一种业科技股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2837331,江西红一种业科技股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
277374,山东登海种业股份有限公司,AGRI002008,杂交玉米种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
277374,山东登海种业股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
277374,山东登海种业股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
315785,北京京客隆商业集团股份有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
315785,北京京客隆商业集团股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286722,国投丰乐种业股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286722,国投丰乐种业股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286161,中百控股集团股份有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286161,中百控股集团股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2797362,福建傲农生物科技集团股份有限公司,AGRI004001,配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2797362,福建傲农生物科技集团股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2797362,福建傲农生物科技集团股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
11237065,大连海宝食品股份有限公司,AGRI007008,水产品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
11237065,大连海宝食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6878608,新疆泰昆蛋白科技股份有限公司,AGRI004005,饲料原料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6878608,新疆泰昆蛋白科技股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
6878608,新疆泰昆蛋白科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2924523,上海大牧汗食品股份有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2924523,上海大牧汗食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1711314,湖南金叶众望科技股份有限公司,AGRI003004,复合肥与掺混肥,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1711314,湖南金叶众望科技股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1128642,广东永顺生物制药股份有限公司,AGRI005001,兽用疫苗,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1128642,广东永顺生物制药股份有限公司,AGRI000005,动物保健与兽药,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
267104,晨光生物科技集团股份有限公司,AGRI007002,植物油加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
267104,晨光生物科技集团股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1999240,柳州爱格富食品科技股份有限公司,AGRI007007,制糖工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1999240,柳州爱格富食品科技股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1995821,宁夏上陵牧业股份有限公司,AGRI006020,奶牛养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1995821,宁夏上陵牧业股份有限公司,AGRI006003,家畜养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1995821,宁夏上陵牧业股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1995821,宁夏上陵牧业股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286762,浙商中拓集团股份有限公司,AGRI008003,食材供应链服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286762,浙商中拓集团股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
364310,天虹数科商业股份有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
364310,天虹数科商业股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
611224,成都红旗连锁股份有限公司,AGRI008004,生鲜零售终端渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
611224,成都红旗连锁股份有限公司,AGRI000008,农产品流通与消费渠道,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1737059,江苏华绿生物科技集团股份有限公司,AGRI006002,经济作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1737059,江苏华绿生物科技集团股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1737059,江苏华绿生物科技集团股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
266733,江苏快达农化股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
427639,河南金博士种业股份有限公司,AGRI002008,杂交玉米种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
427639,河南金博士种业股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
427639,河南金博士种业股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
282195,联化科技股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
363449,益海嘉里金龙鱼食品集团股份有限公司,AGRI007001,粮食加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
363449,益海嘉里金龙鱼食品集团股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
363449,益海嘉里金龙鱼食品集团股份有限公司,AGRI007002,植物油加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
356632,安徽辉隆农资集团股份有限公司,AGRI003010,农资流通与农技服务,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
356632,安徽辉隆农资集团股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1998319,虹越花卉股份有限公司,AGRI002003,蔬菜瓜果种子种苗,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1998319,虹越花卉股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1328248,湖南昊华化工股份有限公司,AGRI003006,杀虫剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1328248,湖南昊华化工股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
608793,甘肃亚盛实业(集团)股份有限公司,AGRI006002,经济作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
608793,甘肃亚盛实业(集团)股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
608793,甘肃亚盛实业(集团)股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285615,上海开创国际海洋资源股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285615,上海开创国际海洋资源股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
642053,江苏丰山集团股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
7569081,锅圈食品(上海)股份有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
7569081,锅圈食品(上海)股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
7461400,淮安柴米河农业科技股份有限公司,AGRI003004,复合肥与掺混肥,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
7461400,淮安柴米河农业科技股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286616,包头华资实业股份有限公司,AGRI007007,制糖工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286616,包头华资实业股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
23996785,河北永和荣达生物科技股份有限公司,AGRI004012,饲用氨基酸,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
23996785,河北永和荣达生物科技股份有限公司,AGRI004003,饲料添加剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
23996785,河北永和荣达生物科技股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
23996785,河北永和荣达生物科技股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
298562,三全食品股份有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
298562,三全食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1328335,大连百傲化学股份有限公司,AGRI003007,杀菌剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1328335,大连百傲化学股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286603,湖南海利化工股份有限公司,AGRI003006,杀虫剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
286603,湖南海利化工股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
608974,禾丰食品股份有限公司,AGRI004006,猪用配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
608974,禾丰食品股份有限公司,AGRI004001,配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
608974,禾丰食品股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
608974,禾丰食品股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
608974,禾丰食品股份有限公司,AGRI006018,生猪养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
608974,禾丰食品股份有限公司,AGRI006003,家畜养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
608974,禾丰食品股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
287467,蓝星安迪苏股份有限公司,AGRI004012,饲用氨基酸,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
287467,蓝星安迪苏股份有限公司,AGRI004003,饲料添加剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
287467,蓝星安迪苏股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
287467,蓝星安迪苏股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
357430,盛融控股有限公司,AGRI007005,肉制品与预制菜加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
357430,盛融控股有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
360121,广东海大集团股份有限公司,AGRI004008,水产配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
360121,广东海大集团股份有限公司,AGRI004001,配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
360121,广东海大集团股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
360121,广东海大集团股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
360121,广东海大集团股份有限公司,AGRI006018,生猪养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
360121,广东海大集团股份有限公司,AGRI006003,家畜养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
360121,广东海大集团股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
292082,大成玉米集团有限公司,AGRI007003,淀粉及深加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
292082,大成玉米集团有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
359319,河南华英农业发展股份有限公司,AGRI006004,家禽养殖,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
359319,河南华英农业发展股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
359319,河南华英农业发展股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
359319,河南华英农业发展股份有限公司,AGRI007004,屠宰与肉类分割,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
359319,河南华英农业发展股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1784970,南通泰禾化工股份有限公司,AGRI003006,杀虫剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1784970,南通泰禾化工股份有限公司,AGRI000003,农化与肥料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
1784970,南通泰禾化工股份有限公司,AGRI003007,杀菌剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
329036,新疆赛里木现代农业股份有限公司,AGRI006002,经济作物种植,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
329036,新疆赛里木现代农业股份有限公司,AGRI000006,农林牧渔生产,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
329036,新疆赛里木现代农业股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285841,中农发种业集团股份有限公司,AGRI002001,大田作物种子,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285841,中农发种业集团股份有限公司,AGRI000002,种业与生物技术,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2956088,宁波飞润海洋生物科技股份有限公司,AGRI007008,水产品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2956088,宁波飞润海洋生物科技股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
780888,北京君德同创生物技术股份有限公司,AGRI004001,配合饲料,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
780888,北京君德同创生物技术股份有限公司,AGRI000004,饲料工业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
780888,北京君德同创生物技术股份有限公司,AGRI000001,农林牧渔行业,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
382093,山东龙力生物科技股份有限公司,AGRI007003,淀粉及深加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
382093,山东龙力生物科技股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2956393,浙江香海食品股份有限公司,AGRI007008,水产品加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
2956393,浙江香海食品股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285826,金健米业股份有限公司,AGRI007001,粮食加工,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285826,金健米业股份有限公司,AGRI000007,农产品加工与仓储,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
285845,江苏扬农化工股份有限公司,AGRI003006,杀虫剂,BELONGS_TO_IND_NODE,2026-08-03,,联网搜索
