起点节点code,起点节点名称,终点节点id,终点节点名称,主体产业链关系,开始时间,结束时间,数据来源
6737233,浙江华剑智能装备股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
889577,大连海洋岛水产集团股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1950366,新疆供销投资(控股)集团有限责任公司,FB000920,传统流通渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556896,无锡高拓新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2538408,山东朵云清农业股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2607314,江苏威龙智能科技股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
7093071,厦门麦咖健康产业股份有限公司,FB000180,茶叶与植物原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2502524,福鼎白茶股份有限公司,FB000180,茶叶与植物原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6032435,江西科苑生物股份有限公司,FB000210,甜味剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1676161,中海海洋科技股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6112320,山东鲁华海洋生物科技有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1073175,上海爱婴室商务服务股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2398133,云南欣绿茶花股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1092174,凌云光技术股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2612511,深圳市格雷柏智能装备股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556904,上海康帅冷链科技股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2612512,江西源森油茶科技股份有限公司,FB000120,油料作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2785818,浙江久晟油茶科技有限公司,FB000120,油料作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2774523,华瑞达包装材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1703438,广西博宣食品有限公司,FB000131,白砂糖与糖浆原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1703426,齐鲁泉源供应链有限公司,FB000920,传统流通渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6663819,苏州湘园新材料股份有限公司,FB000220,香精香料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
7868431,大连豪森智能制造股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
341228,中国汇源果汁集团有限公司,FB000540,果汁与果蔬饮料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2785647,河南省鑫贞德有机农业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1759112,浙江昀丰新材料科技股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1726901,湖北李时珍生物科技股份有限公司,FB000490,保健食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2444999,长沙麦融高科股份有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2502110,广东飞新达智能设备股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2588379,山东高兴新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2431367,苏州弗克技术股份有限公司,FB000240,乳化稳定剂与胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2790035,福建坤兴海洋股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556742,浙江君泰生态科技有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2431617,广东裕丰食品股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9503168,安徽富瑞雪化工科技股份有限公司,FB000210,甜味剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9875858,宁波赛维达技术股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2612396,烟台鲁顺食品股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1356252,滨州中裕食品有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1332109,广东恒基金属股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3045139,山西新元太生物科技股份有限公司,FB000220,香精香料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2497018,福建古甜食品科技股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2502109,秦皇岛燕大源达机电科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2607324,哈尔滨乐松文化发展有限责任公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2505023,天津正大珍吾堂食品股份有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556878,烟台信友新材料有限公司,FB000360,标签与包装耗材,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2500745,浙江依特诺科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2771187,宁波西磁科技发展股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
602146,北京供销社投资管理中心,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
416486,洛阳北方玻璃技术股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2538381,青岛富景农业开发有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2502521,北京富雷科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2769674,广东容大生物股份有限公司,FB000200,食品添加剂与配料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2612551,江苏紫山生物股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556683,拉萨宝莲生物科技股份有限公司,FB000400,食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2772723,河南酒便利商业股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2772723,河南酒便利商业股份有限公司,FB000930,餐饮与团餐渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2233394,福建神农菇业股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1356152,湖北黄商集团股份有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556576,天津市旭辉恒远塑料包装股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
4316301,重庆新梁产城农业发展有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556936,浙江济公缘控股股份有限公司,FB000420,休闲食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1067848,鄂尔多斯市中轩生化股份有限公司,FB000210,甜味剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1164855,河北美客多食品集团股份有限公司,FB000422,卤味与肉类零食,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1154176,中储粮油脂有限公司,FB000121,大豆及蛋白粕,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
7213950,江苏恒隆通新材料科技有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2607412,深圳市集美新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1344748,福建东吾洋食品股份有限公司,FB000432,速冻火锅料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2770245,东莞市汉维科技股份有限公司,FB000240,乳化稳定剂与胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2770224,广东华盛铭兔环保科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
9812919,华奕新能源股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
295106,中国淀粉控股有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2770202,安徽省绿福农业科技股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2508243,亚联机械股份有限公司,FB000710,原料前处理设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1268080,莒南县鸿润食品有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1285440,江西省祥橱实业有限公司,FB000412,复合调味料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2498262,浙江环球渔场股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2547583,山东常青树胶业股份有限公司,FB000360,标签与包装耗材,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556315,苏州世纪福智能装备股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2607315,江苏沙家浜医药化工装备股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2500735,回头客食品集团股份有限公司,FB000440,烘焙食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556375,吉林永丰食品股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2612566,长沙一派直驱科技股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2769958,新乡市高服机械股份有限公司,FB000710,原料前处理设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556415,名品世家酒业连锁股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2769880,杨凌秦岭山现代农业股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556361,杭州杭开水务科技有限公司,FB000510,包装饮用水,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5260908,江苏德晋塑料包装有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2786387,上海印克电子商务股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556566,芜湖广尔纳新材料科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2769565,贵州五福坊食品(集团)股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2785693,浙江明辉蔬果配送股份有限公司,FB000481,净菜产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
6047592,台州唯德包装股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2770231,武汉至和天下供应链管理股份有限公司,FB000830,冷链运输,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1281797,广东颐丰智慧农业股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556594,山东凯欣绿色食品股份有限公司,FB000480,预制菜与餐食加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1164865,舟山水产品中心批发市场有限责任公司,FB000920,传统流通渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1164850,浙江天子股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2786371,浙江启利兴光可可制品股份有限公司,FB000200,食品添加剂与配料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1252236,河南华泰粮油机械股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
7950152,武汉长利新材料科技股份有限公司,FB000340,玻璃包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2508118,潍坊滨海旅游集团有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2769596,深圳市亚风快运股份有限公司,FB000830,冷链运输,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2769593,汕头市潮庭食品股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2694404,泰璞(上海)电子商务股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2770265,上海丁义兴食品股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2552416,浙江盈亿机械股份有限公司,FB000820,冷链仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
300780,保龄宝生物股份有限公司,FB000211,糖醇与天然代糖,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
851747,湖南克明食品集团有限公司,FB000470,方便食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2455037,河南振新生物技术股份有限公司,FB000260,酶制剂与发酵配料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1286603,西藏徒河食品股份有限公司,FB000452,熟肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2508002,内江东工设备制造股份有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2769548,浙江惠嘉生物科技股份有限公司,FB000260,酶制剂与发酵配料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2786308,北京纳兰德科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2507998,山东瑞泽生物科技股份有限公司,FB000410,调味品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2507622,北京盈和科技股份有限公司,FB000720,核心加工设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2507620,黄冈鲁班药业股份有限公司,FB000230,防腐保鲜剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2772605,广东宝贝儿婴童用品股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556591,安徽骏马新材料科技股份有限公司,FB000240,乳化稳定剂与胶体,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2407046,吉林添正生物科技股份有限公司,FB000250,营养强化剂,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2399376,福建省聚元食品股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556543,内蒙古额尔敦羊业股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2545496,广东每通测控科技股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556708,广州科力新能源股份有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1346776,湖北任森农业科技发展股份有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556927,内蒙古佰惠生新农业科技股份有限公司,FB000131,白砂糖与糖浆原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2538434,云南爱尔发生物技术股份有限公司,FB000150,水产品,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
350393,深圳市兴龙机械模具有限公司,FB000730,灌装包装设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556534,湖北中圣节水股份有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556647,江西友尼宝农业科技股份有限公司,FB000120,油料作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2406406,南通三信塑胶装备科技股份有限公司,FB000700,生产设备与品控,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1322030,福建文鑫莲业有限责任公司,FB000180,茶叶与植物原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
782043,山东日科化学股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
823495,新疆晨光生物科技股份有限公司,FB000220,香精香料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2430324,安吉兴华电力管道股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2607391,旭成(福建)科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2785817,弗德里希新能源科技(杭州)股份有限公司,FB000800,冷链物流与仓储,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1292594,深圳爱淘城网络科技股份有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2844673,江苏一号农场科技股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
5027316,远孚物流集团有限公司,FB000830,冷链运输,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
342704,中国电器科学研究院股份有限公司,FB000740,在线检测与品控设备,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2844651,陕西大唐种业股份有限公司,FB000110,粮食作物,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2844589,深圳价之链跨境电商有限公司,FB000940,线上电商渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
345014,坚宝国际控股有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
352119,北京华联精品超市有限公司,FB000911,商超卖场,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2612216,浙江鹏远新材料科技集团股份有限公司,FB000350,复合软包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2844713,蚌埠天成包装科技股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2844698,宁波瑞星时光商业股份有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
877021,深圳市英维克科技股份有限公司,FB000850,冷链信息化追溯,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2731927,深圳市三上高分子环保新材料股份有限公司,FB000320,塑料包装,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
3282995,弥明生活百货控股有限公司,FB000910,线下现代渠道,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2556825,南通三盛鑫生物科技股份有限公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
527234,云南农垦集团有限责任公司,FB000100,农产品原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
1357160,北京秋实农业股份有限公司,FB000450,肉制品加工,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
8020721,鲜美来食品股份有限公司,FB000430,速冻食品制造,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
2803497,新疆金润枣业股份有限公司,FB000170,果蔬原料,BELONGS_TO_IND_NODE,2026-07-14,,联网搜索
